REQ_ID,FEATURE,REQUIREMENT_TEXT,REQUIREMENT_TYPE,PREPROCESS_BEFORE,PREPROCESS_AFTER,PREPROCESS_MAPPING_TEXT,NLP_ACTIONS,STATUS,MATCH_1_KEYWORD,MATCH_1_TAG,MATCH_1_MODULE,MATCH_1_SOURCE,MATCH_1_SEMANTIC,MATCH_1_LEXICAL,MATCH_1_SCORE,MATCH_2_KEYWORD,MATCH_2_TAG,MATCH_2_MODULE,MATCH_2_SOURCE,MATCH_2_SEMANTIC,MATCH_2_LEXICAL,MATCH_2_SCORE,MATCH_3_KEYWORD,MATCH_3_TAG,MATCH_3_MODULE,MATCH_3_SOURCE,MATCH_3_SEMANTIC,MATCH_3_LEXICAL,MATCH_3_SCORE,MATCH_4_KEYWORD,MATCH_4_TAG,MATCH_4_MODULE,MATCH_4_SOURCE,MATCH_4_SEMANTIC,MATCH_4_LEXICAL,MATCH_4_SCORE,MATCH_5_KEYWORD,MATCH_5_TAG,MATCH_5_MODULE,MATCH_5_SOURCE,MATCH_5_SEMANTIC,MATCH_5_LEXICAL,MATCH_5_SCORE
REQ-001,General,"As a tester, I want to open the sign in page from the welcome page, then back to the welcome page by clicking the logo, so that I can verify the navigation flow between these pages.",user_story,"As a tester, I want to open the sign in page from the welcome page, then back to the welcome page by clicking the logo, so that I can verify the navigation flow between these pages.","as a tester, i want to open the sign in from the welcomepage, then back to the welcomepage by click the logo, so that i can verify the navigation flow between these pages.","As a tester, I want to open the sign in page from the welcome page, then back to the welcome page by clicking the logo, so that I can verify the navigation flow between these pages. ; extracted actions: navigate to page 's' ; click button 'l'",navigate to page 's' | click button 'l',NEEDS_REVIEW,Navigate To Sign In Page,Unknown,login,Resource/Modules/login/Signin.resource,0.3490,0.2369,0.4322,Navigate To Page,Unknown,Common,Resource/Common/common.resource,0.2635,0.2073,0.3550,Open Page From Main Menu,Unknown,mainpage,Resource/Modules/mainpage/mainpage.resource,0.2553,0.1820,0.3443,Go To Page,Unknown,Common,Resource/Common/page.resource,0.2413,0.1719,0.3309,Welcome Page Validation,Unknown,welcomepage,Resource/Modules/welcomepage/Welcomepage.resource,0.2407,0.1529,0.3276
